uuid,kode_identitas,kabkot
3cc65682-f8e4-44f4-8d6d-8e5f2f1924dd,"7201030014000500 - UMKM - 2",7201
110cf858-718c-43f5-9a7b-195e7a09b4ba,"7201030014000400 - UMKM - 1",7201
fabced5d-d308-45b2-9218-e8456ef4f374,"7201070020000100 - UMKM - 1",7201
93e335bc-c8c0-464b-a843-ebf67816440e,"7201062003001500 - UMKM - 1",7201
21451857-8614-4c69-b11e-790c1abc06a1,"7201062003001600 - UMKM - 2",7201
b5236e11-2722-4527-b03d-0f629ff47e82,"7201062003001600 - UMKM - 1",7201
cb422700-490a-4b92-937d-d0b2867a3820,"7201040015000200 - UMKM - 1",7201
0d5ea470-0fa4-423c-ac6e-98bb28482591,"7201040015001200 - UMKM - 1",7201
ab4b847e-1c24-40ff-a71d-48095c376d84,"7201040015001200 - UMKM - 5",7201
e0a89ee1-55fe-46a2-b272-3828c3149f6e,"7201040015001200 - UMKM - 2",7201
41c94507-f03a-469c-bf5a-2323cee5bc1f,"7201040015001200 - UMKM - 4",7201
3a2e689c-c2b4-49c7-8f0b-d44ae617c594,"7201040015001200 - UMKM - 3",7201
433c46d0-3b32-4e28-80cc-0e1b71d626dd,"7201040015000102 - UMKM - 1",7201
4bcbd1e2-f728-46ff-b089-97a7b53e3fca,"7201040015000300 - UMKM - 1",7201
2aba99a0-945d-4090-9e86-f5d1601b4eca,"7201040015001000 - UMKM - 1",7201
4b548d9d-9552-47d1-8db3-34bec58a78b7,"7201040015000800 - UMKM - 1",7201
73108c04-9b72-42c2-b3cd-254f8ba688f2,"7201040015000500 - UMKM - 4",7201
