uuid,kode_identitas,kabkot
1a6ec5de-b7a0-4962-9996-088d0c72eddb,"7204050013000200 - UMK - 6",7204
90cc3600-a98f-414a-ad6c-1aa3c79e4bdd,"7204050013000200 - UMK - 8",7204
ac2d7052-d990-415a-acf9-adfe68aee22c,"7204050013000200 - UMK - 16",7204
0a701e22-3c1f-403e-bd9f-3f601d8b2ce3,"7204050013000200 - UMK - 5",7204
64760475-fc34-498a-b7ba-530e43663ca9,"7204050013000200 - UMK - 15",7204
9804c8c2-13dc-48cb-b2c2-981531523316,"7204050013000200 - UMK - 9",7204
423dc8d5-e84c-4660-b940-d9e093b9b5da,"7204050013000200 - UMK - 14",7204
778b5e71-5f55-46ae-aeb4-6be6f9ced575,"7204050013000200 - UMK - 13",7204
ef02ae04-fc0c-4fe3-9cc8-c1db387c2c1f,"7204050013000200 - UMK - 7",7204
6abf4e56-3fe5-4e59-b83b-2c17ab811423,"7204050013000300 - UMK - 7",7204
023b0b52-d365-4441-b2a9-a0317fe175c6,"7204050013000300 - UMK - 38",7204
2ead54be-3aeb-4122-80ee-0d050c8e1ef9,"7204050013000300 - UMK - 56",7204
93717a3f-767f-4926-99f4-9f2982eb0487,"7204050013000300 - UMK - 42",7204
95dfe3b8-901b-45cb-8f13-130d493f0505,"7204050013000300 - UMK - 25",7204
1edb667f-177a-4445-8e1d-10948be998ed,"7204050013000300 - UMK - 17",7204
34cd71a4-fede-4412-a7b8-e20c409774ed,"7204050013000300 - UMK - 62",7204
621f3d74-86ec-46e1-981f-7b3d84cf0597,"7204050013000300 - UMK - 21",7204
b79b13a4-ae32-46a0-8e37-914196977910,"7204050013000300 - UMK - 2",7204
6918496c-9f8f-4bd7-8b21-d622db439275,"7204050013000300 - UMK - 45",7204
bf7731c4-61f9-4fe0-97ca-891fb07c6e9c,"7204050013000300 - UMK - 14",7204
04cea1b3-df40-47c0-9f96-b234837930a7,"7204050013000300 - UMK - 33",7204
1cf22a47-913c-4f3b-9bd0-959ffe0eb2fd,"7204050013000300 - UMK - 66",7204
22e8b42f-d095-44fa-bed8-bed7aa099cc8,"7204050013000300 - UMK - 24",7204
79ecbbbe-0983-4794-9c92-44872853d50b,"7204050013000300 - UMK - 8",7204
3d3d6573-99d9-4325-8e39-29d87b6d9e6c,"7204050013000300 - UMK - 10",7204
3d4119c3-e3cd-42fc-b8d3-f05b3b2e7460,"7204050013000300 - UMK - 41",7204
f36edfc4-a21e-4dbd-a784-b2f99b3d0f76,"7204050013000300 - UMK - 16",7204
011adc18-a9cd-472e-be02-2d6feea7e5ac,"7204050013000300 - UMK - 5",7204
7af9cb5e-86a2-4564-b861-cd12a363fcab,"7204050013000300 - UMK - 23",7204
ee8c2b74-171a-43ee-bbd8-f284d489c5fe,"7204050013000300 - UMK - 13",7204
4e52bba5-67b9-4780-b42a-de4413d1cef5,"7204050013000300 - UMK - 19",7204
07841160-0af5-4a7d-955c-b908ea707a77,"7204050013000300 - UMK - 52",7204
c68ece0a-eedd-424b-9a7b-e749dca3bc69,"7204050013000300 - UMK - 53",7204
8452eeb5-08a7-47e9-bea4-f84038c293e9,"7204050013000300 - UMK - 20",7204
695bcf0b-9138-4782-8254-d730b6bf5500,"7204050013000300 - UMK - 59",7204
aea2b185-c221-4e9b-8503-c0949ab8b224,"7204050013000300 - UMK - 40",7204
cbd0f5c8-f1b3-4bfe-bebe-0ccd0f5a95b8,"7204050013000300 - UMK - 30",7204
2fe0bb92-bc66-4b97-b421-9afc2c116d5a,"7204050013000300 - UMK - 35",7204
73a97ac4-f7f6-4502-93f3-c5ab364253e6,"7204050013000300 - UMK - 49",7204
ebe878c0-c9e6-4167-99f4-ba112265845c,"7204050013000300 - UMK - 57",7204
b378d0ef-42a2-473e-84b1-fd46069354f1,"7204050013000300 - UMK - 44",7204
dd707d6e-ab1d-468e-8a65-9590ae062628,"7204050013000300 - UMK - 31",7204
aa44bcc5-d987-4da2-b54c-4f1c4a804edf,"7204050013000300 - UMK - 65",7204
fe7109db-2699-4619-8f5e-c96535fa6568,"7204050013000300 - UMK - 22",7204
d2e12337-e5d0-448f-b9be-23f7833bb00d,"7204050013000300 - UMK - 12",7204
7c0c8add-50b9-4710-b5b8-f68aacf45e9e,"7204050013000300 - UMK - 27",7204
322cc221-ad9e-4920-85b1-71283e2aa645,"7204050013000300 - UMK - 37",7204
5b64fce6-8a63-4c6e-86bc-054522fc988c,"7204050013000300 - UMK - 60",7204
afeff649-9a13-4fc3-9aa4-36efadd9738e,"7204050013000300 - UMK - 50",7204
b65d13ec-e489-420c-8cfa-6f908a6fe857,"7204050013000300 - UMK - 3",7204
f077c9e1-709f-4a1b-8308-fc8cbe247bf9,"7204050013000300 - UMK - 58",7204
240c3fe9-15d0-495d-9830-687234e76d23,"7204050013000300 - UMK - 4",7204
2bdcaee2-6c4a-46ca-a624-6aacdc720405,"7204050013000300 - UMK - 48",7204
479d0689-27e7-465c-9761-d65059694bd8,"7204050013000300 - UMK - 67",7204
ad546924-e240-4336-8308-06364dbda83d,"7204050013000300 - UMK - 43",7204
c9f9a499-307d-4b7f-910a-63266eb1d8cd,"7204050013000300 - UMK - 18",7204
3b4cc1e1-d574-4c1a-99ee-01d2c233ccfc,"7204050013000300 - UMK - 28",7204
57f70d75-cbfb-4afe-8757-0d30035ae1e0,"7204050013000300 - UMK - 47",7204
93fbad8a-b9b6-49ff-97c3-08110023cb10,"7204050013000300 - UMK - 9",7204
9c4c07f5-45d3-4a68-a5bc-cbecc1c12bbc,"7204050013000300 - UMK - 46",7204
b97d83a3-adfb-46af-9c86-c575cd617d1e,"7204050013000300 - UMK - 6",7204
0ca51cd1-ab13-403b-ab8c-9294b83e5187,"7204050013000300 - UMK - 55",7204
b080d79e-f2be-4080-86ab-cdaec7d1513a,"7204050013000300 - UMK - 32",7204
f6b14b4a-2f1a-4328-a449-efa32fe62cb7,"7204050013000300 - UMK - 26",7204
4d6ed926-ba31-4b87-bf53-b95167f2dc06,"7204050013000300 - UMK - 54",7204
58f69dad-6b32-4302-9bc9-9062a3f542cc,"7204050013000300 - UMK - 15",7204
836aa1cd-7173-46f9-b941-868f9667f2ab,"7204050013000300 - UMK - 61",7204
ef08c42a-bc8c-4059-94dd-59134200f6be,"7204050013000300 - UMK - 64",7204
36dc9479-5785-4d5d-9e47-16badf587e72,"7204050013000300 - UMK - 1",7204
52df0394-371f-4f35-a3a1-656567612170,"7204050013000300 - UMK - 29",7204
cdf90cac-a488-4b50-87b3-931b5f025303,"7204050013000300 - UMK - 63",7204
80870b22-eb55-4b58-94d0-6aa45bbbc274,"7204050013000300 - UMK - 34",7204
88d69608-4655-45f7-bcf8-e76a951ba30f,"7204050013000300 - UMK - 39",7204
8c0e89a6-d31c-4633-abc2-c76981c9c3ae,"7204050013000300 - UMK - 36",7204
a7b125bb-50d4-4d04-ac61-63ce03223dcd,"7204050013000300 - UMK - 11",7204
f58cd5e3-b53d-42ec-83e0-9c059e89bb86,"7204050013000300 - UMK - 51",7204
de5e0a18-12c0-4252-8219-b847bb09dc1e,"7204060014000200 - UMK - 6",7204
c308130a-a1d9-43ed-b011-51cfe731438b,"7204060014000200 - UMK - 7",7204
717690f2-69d0-4920-9a3b-8348298b0f48,"7204060014000200 - UMK - 1",7204
947c3e59-fb7f-4011-ab40-79bf50957690,"7204060014000100 - UMK - 4",7204
6d783e76-9d20-471f-8f7f-7843083aa909,"7204060014000100 - UMK - 20",7204
36919c56-1e43-4a85-ab01-8b884a7985b0,"7204060014000200 - UMK - 9",7204
b86540f6-4435-4ea6-a414-080348c99872,"7204060014000200 - UMK - 10",7204
90b8078f-a2c6-4766-b87c-2f3bd8b9b056,"7204060014000200 - UMK - 11",7204
2009df03-a516-4975-a29a-be8ae9a8b4eb,"7204060014000200 - UMK - 2",7204
8cb8faa4-fc07-4552-b0d8-0de7dee0c02a,"7204060014000200 - UMK - 3",7204
82a5aee5-39aa-4a2d-9d27-70b429465f37,"7204060014000200 - UMK - 8",7204
0479c84c-b183-4505-af8c-8b2b91856e46,"7204060014000300 - UMK - 1",7204
fecf5136-dc91-497a-ba6a-57bb315110e4,"7204060014000300 - UMK - 21",7204
15e21c1b-bb3c-41dc-87cc-1683b0ad50ee,"7204060014000200 - UMK - 4",7204
17a498b8-f1ad-48fd-a763-9fae2197a3be,"7204060014000100 - UMK - 15",7204
f04e7b45-1705-45a1-8fd4-deb42f3ec65c,"7204060014000300 - UMK - 12",7204
b23bd64b-6eb4-418e-bcf1-bd7b581f9d69,"7204060014000300 - UMK - 11",7204
92edd041-e862-428b-98e9-ba7098910bfe,"7204060014000300 - UMK - 20",7204
ff4b9a4c-c156-4f4e-b494-fef1e40a4775,"7204060014000300 - UMK - 5",7204
5c6a0162-b0e7-4d91-9446-9fd85b2ab0e4,"7204060014000300 - UMK - 15",7204
b411993c-fc85-4ae9-80e6-51b8fd61dc6e,"7204060014000300 - UMK - 16",7204
303898b8-13eb-4ed4-bf03-3d90c70c7c75,"7204060014000300 - UMK - 17",7204
323a9c9b-da5f-4393-9763-6d363793b2e8,"7204060014000300 - UMK - 13",7204
18626f2c-7a61-4301-870e-73e1622fbcf9,"7204060014000300 - UMK - 22",7204
13ef5216-25b4-4c8c-a1ab-3eb7cb25e903,"7204060014000300 - UMK - 14",7204
0ad5e456-5c66-4dde-992c-505382818430,"7204060014000300 - UMK - 6",7204
5efccb16-e2c3-406c-a75e-5760c8fb219f,"7204060014000300 - UMK - 18",7204
78e96a72-74dd-49ff-9a5b-96dd65a33eca,"7204060014000300 - UMK - 8",7204
749e8969-3f98-4987-b577-65ce4ca6eb94,"7204060014000300 - UMK - 7",7204
1fd001bf-9a06-41a3-bb5a-a6c0f1b1e9d1,"7204060014000300 - UMK - 19",7204
9474d2e5-9dda-4d8c-95b4-e43e2680a5a7,"7204060014000300 - UMK - 3",7204
ddf9ef4c-00e5-41f6-97ee-ffbc75920c1a,"7204060014000300 - UMK - 9",7204
a3f23fea-1345-4356-9233-fbf4c21bfbc8,"7204060014000300 - UMK - 10",7204
f3171f66-ff55-4c3b-9780-1027b7fb18e0,"7204060014000300 - UMK - 2",7204
5fe94019-0fbd-4ea3-a2c6-da42db5417ed,"7204060014000300 - UMK - 4",7204
90acb90a-c11e-4eb0-82c9-a8a8defd30e4,"7204060014000500 - UMK - 2",7204
d6ddb97b-5dfb-439d-8d45-34f557596d1c,"7204060014000500 - UMK - 15",7204
5db0cbbc-6eb9-4e67-8b86-897476b3be50,"7204060014000500 - UMK - 18",7204
d7e77667-bbfc-44c7-851f-24ec82aa5fe2,"7204060014000500 - UMK - 29",7204
61b6a3b0-3fb5-4f14-bd83-df6ec1bacd5b,"7204060014000500 - UMK - 27",7204
2b876424-0bf5-440d-b723-eb876bb45e7e,"7204060014000500 - UMK - 11",7204
4241fe5d-4da0-426d-b3d1-0c4bbda36533,"7204060014000500 - UMK - 13",7204
3af78855-b938-4a53-997c-4b7ce22c3c31,"7204060014000500 - UMK - 22",7204
6489714e-fa0f-4938-a403-b6dd74e9f176,"7204060014000500 - UMK - 21",7204
377fa657-85a2-4e23-af53-a55e95b32c08,"7204060014000500 - UMK - 19",7204
0e21e7e7-ca4f-4151-a033-aacca77b76fa,"7204060014000500 - UMK - 14",7204
484594d7-9286-4f36-b0b8-1f0c6a55fc0d,"7204060014000500 - UMK - 23",7204
7a31e604-c835-427e-bd19-a011d38f6f28,"7204060014000500 - UMK - 1",7204
4b87d796-1563-413f-803c-dae29b53e6dc,"7204060014000500 - UMK - 30",7204
52e55930-6229-4487-b1a6-8f97247c9f16,"7204060014000500 - UMK - 16",7204
f0cdbbe8-da07-454e-9232-edace35f3433,"7204060014000500 - UMK - 20",7204
c5bd3ad7-6c62-4e3e-949a-614ec7b680f8,"7204060014000500 - UMK - 9",7204
0de3506d-c758-4b85-9e84-d24607ff2433,"7204060014000500 - UMK - 32",7204
bff0ec12-8bc5-4fea-ba4d-9e6f3925d9f7,"7204060014000500 - UMK - 10",7204
332bce97-59ac-4031-ae3f-1d3cf13e2e75,"7204060014000500 - UMK - 24",7204
9f3ee686-8fe2-4ec5-8b89-3b6d41c7baae,"7204060014000500 - UMK - 28",7204
891f286a-8f37-42bb-8f2a-501d33d3ef35,"7204060014000500 - UMK - 4",7204
b1833262-bced-4d73-a768-c49b852ff486,"7204060014000500 - UMK - 26",7204
6e1fd1aa-7aa6-4019-a8a7-dac51fdcd310,"7204060014000500 - UMK - 7",7204
5bbb5e68-36d1-4174-a5d5-496a05151d62,"7204060014000500 - UMK - 31",7204
c9b2aa27-3725-406e-963a-0e50da564c94,"7204060014000500 - UMK - 12",7204
53f32f23-2a84-44c0-a195-0f06462e83e2,"7204060014000500 - UMK - 6",7204
32875cbb-2640-4191-aa95-1a6c57f1f11e,"7204060014000500 - UMK - 8",7204
cd61b046-1e52-4228-99d7-ef92c23616cb,"7204060014000500 - UMK - 25",7204
c26e0364-e07c-42ce-9a6b-a5d3953ee5ff,"7204060014000500 - UMK - 5",7204
284a7407-f13e-4d37-82be-c355a7ccf312,"7204060014000500 - UMK - 3",7204
2ab4c34f-2831-4451-af22-72a52a78e350,"7204060014000500 - UMK - 17",7204
50b08e39-abdc-4139-a7a1-4829d005e67e,"7204060014000200 - UMK - 12",7204
49301dac-7c01-40a7-8974-e9f90151f507,"7204060014000200 - UMK - 5",7204
b673fc98-93f8-46e4-9d90-f780ea1df469,"7204060014000400 - UMK - 14",7204
29c2df74-9728-4276-9dfc-716717d5c61f,"7204060014000400 - UMK - 5",7204
a675d2d7-7065-4729-8723-8ba55ff9c331,"7204060014000400 - UMK - 4",7204
bedb205f-e0a1-41d1-aefc-6c6acc591548,"7204060014000400 - UMK - 3",7204
eb16eb02-df48-4d33-b5a8-3840701e947d,"7204060014000400 - UMK - 11",7204
7f244821-c5b8-42e6-a07d-a7ade77d1b53,"7204060014000400 - UMK - 12",7204
b0403813-bfaa-446d-9453-64ab45415936,"7204060014000400 - UMK - 9",7204
8da72c1e-2853-4cc3-bb28-6e24d3294714,"7204060014000400 - UMK - 16",7204
b3508a14-ce0d-4d3e-b7b8-9acf28677ea1,"7204060014000400 - UMK - 7",7204
c258774d-9e34-42bc-90df-5ccdf065139d,"7204060014000400 - UMK - 10",7204
9028a816-b4cd-4aa2-8acd-acfe91b1bea5,"7204060014000400 - UMK - 13",7204
ea79b487-1794-4891-ad61-ae24db41e079,"7204060014000400 - UMK - 17",7204
12b1f043-658f-4b0f-bc8b-12cb04638b93,"7204060014000400 - UMK - 15",7204
7b64bba6-8814-4f58-8607-526f24be702f,"7204060014000400 - UMK - 1",7204
ecb9bc8a-5e8b-479e-b001-b29bec5f1afc,"7204060014000400 - UMK - 8",7204
8732ba58-acd5-46a9-924d-43301d84ced2,"7204060014000400 - UMK - 6",7204
58888daf-9d8f-4cf0-afca-df3c4a731e5c,"7204060014000400 - UMK - 2",7204
ef705999-2161-4e21-8aa5-0cbd4887355d,"7204060014000600 - UMK - 3",7204
385bafcc-9f1a-4a32-b6d9-94e312c1c39b,"7204060014000600 - UMK - 11",7204
64169986-7490-4a12-90fb-65840a592394,"7204060014000600 - UMK - 24",7204
2b37e69c-c0e1-437f-85ad-ecc6a1d96a84,"7204060014000600 - UMK - 26",7204
ce51b95d-4a37-46b9-8cbb-0fdd477c2d2a,"7204060014000600 - UMK - 14",7204
11e2600f-2322-42b9-9e9b-0eedfe8e50fb,"7204060014000600 - UMK - 22",7204
2f3a9fc9-910b-4063-889e-8c5b56ea19e9,"7204060014000600 - UMK - 9",7204
3050041b-d0b3-4bcb-bdc0-b02bbba71acd,"7204060014000600 - UMK - 13",7204
38f9f6ef-ee3e-4924-a66c-3cb118123a4a,"7204060014000600 - UMK - 2",7204
b908ff5a-66ba-4156-8b99-bea3d62a928c,"7204060014000600 - UMK - 6",7204
c08c5968-795b-45f9-9909-28215204f899,"7204060014000600 - UMK - 27",7204
ea1bb797-a740-4da7-ae1c-4adc95ff7e5a,"7204060014000600 - UMK - 12",7204
809dd4dd-3aba-4ee8-af6f-5e40f4514b98,"7204060014000600 - UMK - 7",7204
8ce404e3-3153-4a53-a5a1-3c4aab047da1,"7204060014000600 - UMK - 10",7204
97c9376c-7229-4ae7-bdc8-b5ce6f9ae30f,"7204060014000600 - UMK - 8",7204
06674e85-d122-494b-8ff4-860e5bc3304e,"7204060014000600 - UMK - 23",7204
233d7560-872b-42f1-87c5-fe3d14f3e151,"7204060014000600 - UMK - 15",7204
37a7e233-33b8-4efc-99cd-6a93c8cc9a77,"7204060014000600 - UMK - 1",7204
482d5c4c-30f1-4537-aba9-4ca7f5a28bc0,"7204060014000600 - UMK - 19",7204
4b886234-b776-49ff-a340-bd01649dc4e8,"7204060014000600 - UMK - 20",7204
4e49859b-5ce6-402d-9a56-0d5836bb63d1,"7204060014000600 - UMK - 5",7204
5cb3ddde-b962-485b-9213-469a37a64df0,"7204060014000600 - UMK - 4",7204
b6bc385b-5474-48a0-b392-45084d130480,"7204060014000600 - UMK - 25",7204
de273dc4-f73d-4c9a-a094-22bce16e18d0,"7204060014000600 - UMK - 28",7204
58a99c47-da6a-4b90-b34d-59ec8e9200a4,"7204060014000600 - UMK - 21",7204
a1a716ad-b8e7-4f4a-bcf6-89422f611634,"7204060014000600 - UMK - 29",7204
37cb64e5-7b50-4ff6-8bcf-7ce6493bbd27,"7204060014000600 - UMK - 30",7204
aaad9f63-7ae5-423c-a598-522781e3848c,"7204060014000600 - UMK - 16",7204
a9db94a3-a58e-4c8d-b26c-ad3d8ecd05a3,"7204060014000600 - UMK - 18",7204
100468f1-3983-4258-a788-95869c017255,"7204060014000600 - UMK - 31",7204
f54d7b4c-0e7d-4208-9fe0-f68229048645,"7204060014000600 - UMK - 17",7204
e88159d9-b7bb-4755-b9c7-4d943ae978e7,"7204060014000100 - UMK - 11",7204
cb92f5d3-3740-482d-8913-4695606b30c7,"7204060014000100 - UMK - 5",7204
bf9e8939-792b-4aa5-b9e8-d34050133741,"7204060014000100 - UMK - 12",7204
39d9c007-da91-4506-9261-8121806c1975,"7204060014000100 - UMK - 3",7204
28eac812-2471-49c5-932a-c2635c3d0652,"7204060014000100 - UMK - 6",7204
b5b307e4-2520-455d-a3b0-b4e11d65bcf0,"7204060014000100 - UMK - 2",7204
64c89457-b66c-4509-9fd3-a583ae8ce595,"7204060014000100 - UMK - 18",7204
f40708f6-db47-425d-a49a-4dcfe78825e1,"7204060014000100 - UMK - 8",7204
c6e9ce1e-be44-4852-a696-017e32e68597,"7204060014000100 - UMK - 1",7204
52888b8d-9d30-4be2-93c2-88b92452cce9,"7204060014000100 - UMK - 21",7204
3ff24dec-b817-4ba2-b7bc-64d1982a3c66,"7204060014000100 - UMK - 19",7204
4eb3a932-4aa2-4f68-9592-9ff6538f669e,"7204060014000100 - UMK - 13",7204
7801fe89-4713-4581-a855-7845c08ee05a,"7204060014000100 - UMK - 17",7204
7cbdec42-c2c6-45ff-97f6-72725876a989,"7204060014000100 - UMK - 16",7204
8d408ea5-82f1-4cde-9f5b-92018467ad36,"7204060014000100 - UMK - 7",7204
9eb357df-157e-430a-b1d7-43f2434bbeaf,"7204060014000100 - UMK - 22",7204
9ca062f9-1c7e-42dd-a91b-0ecb6ee0e81a,"7204060014000100 - UMK - 14",7204
a8ecb13d-87fc-4fdf-8701-c223d7118516,"7204060014000100 - UMK - 23",7204
dafb0fb3-c341-402a-ac5c-e7aa9cc641a2,"7204060014000100 - UMK - 9",7204
1fc033ed-6452-4c67-a748-e60d0797942d,"7204060014000100 - UMK - 10",7204
e5f7cf9f-2ab5-49c8-8341-55533021d58e,"7204020010000200 - UMK - 8",7204
90007681-1456-4a26-a08a-89dbd6f5e115,"7204020010000200 - UMK - 9",7204
cb9e967c-8835-4519-8130-027b5e1ec8be,"7204020010100100 - UMK - 1",7204
ac207dba-d969-4694-8845-2c4b77c9b1eb,"7204020010000300 - UMK - 7",7204
fb33639a-f9b8-4bb9-88bf-2b0c3da4e8f2,"7204020010000300 - UMK - 13",7204
367027ab-d598-4f68-996f-56e295abcb8d,"7204020010000300 - UMK - 8",7204
691befe8-63f7-4fae-bc83-f4437ab02429,"7204020010000300 - UMK - 4",7204
b90b080d-2382-4074-b53b-d5ea101d6e57,"7204020010000300 - UMK - 1",7204
eb59c54c-b9b9-4194-8194-74b3abcae5a0,"7204020010000300 - UMK - 18",7204
0ef4a25c-6773-43d8-b240-6e170c990a23,"7204020010000300 - UMK - 16",7204
698f01ca-4315-475f-aacf-4769bcce19a1,"7204020010000300 - UMK - 23",7204
823294ec-63c0-41b5-a5ed-242cc65f1816,"7204020010000300 - UMK - 21",7204
b9eef006-f4be-412d-bac1-140bd430bab1,"7204020010000300 - UMK - 25",7204
95005dfd-7e4c-4a61-a2d8-dcd281edd3ac,"7204020010000300 - UMK - 17",7204
ce57bfd4-26a6-4831-bdfb-2c9d8b2a23db,"7204020010000300 - UMK - 3",7204
e703ef0b-fcb0-4b44-998c-6d8ef6b179e9,"7204020010000300 - UMK - 12",7204
c6b8d65f-271a-455b-87e5-10abfabd481d,"7204020010000300 - UMK - 27",7204
71612ba7-7265-4c95-926e-fe7003bd7353,"7204020010000300 - UMK - 15",7204
17a1b2e5-89bf-4551-bf10-d0d4e3025e5e,"7204020010000300 - UMK - 10",7204
9987c8c7-a1b0-4163-9562-b78eb918c190,"7204020010000300 - UMK - 9",7204
0567440c-f1f9-4227-8e01-cb5bc45c5fd4,"7204020010000300 - UMK - 26",7204
4296ee74-d1a1-4ec3-b030-3dcb719fe0d4,"7204020010000300 - UMK - 6",7204
46259721-002a-43e3-83c2-7f133d0e896a,"7204020010000300 - UMK - 20",7204
22bdc2be-6817-4730-99e5-c994d437284a,"7204020010000300 - UMK - 2",7204
45dbe50a-acc8-4853-83fc-40e8db466341,"7204020010000300 - UMK - 22",7204
5d9418fa-cdfc-4d42-a6e4-a88c26897f8d,"7204020010000300 - UMK - 14",7204
cb8874e6-2aa1-4344-81ad-f20bf98d684f,"7204020010000300 - UMK - 28",7204
58b2d7f9-3ff9-4366-a0a5-7e8223fe9269,"7204020010000300 - UMK - 19",7204
7ec90020-43a8-4841-910c-3a97e97469d6,"7204020010000300 - UMK - 11",7204
60529ced-d4db-4abf-8d4b-593fbae07d28,"7204020010000300 - UMK - 5",7204
b8181da0-b7da-415c-b7ba-5fc940a35090,"7204020010000300 - UMK - 24",7204
17e656a4-ff0b-45f8-b6e9-d3cdef609055,"7204020010000200 - UMK - 4",7204
0537bea3-001e-4ee9-9b88-f4a5a78139d0,"7204020010000200 - UMK - 5",7204
e0b5d872-f2e6-472f-abd3-f97d72d310aa,"7204020010000200 - UMK - 2",7204
54cac1cb-ca73-4b1a-8fd6-5dcbb7328515,"7204020010000200 - UMK - 7",7204
d914624d-c718-4c68-bdea-33856e1f787d,"7204020010000200 - UMK - 6",7204
effd5ef9-8cbb-4bed-9ff7-181b7500730c,"7204020010000200 - UMK - 11",7204
67bb1e1d-e483-4f76-afe0-8b463e3f5e65,"7204020010000200 - UMK - 1",7204
f774f576-9aaf-415d-a72c-4146b72e630a,"7204020010000200 - UMK - 12",7204
429c3081-f80a-4468-b1d9-d0da74b4344d,"7204020010000200 - UMK - 10",7204
58355fd4-341d-42be-8063-b0bcc0f0ae69,"7204020010000200 - UMK - 13",7204
642c4762-2a40-4a85-8a3c-367a184c1c93,"7204020010000200 - UMK - 3",7204
d085eeda-66ae-4765-9d05-d9e987e06c98,"7204020010000100 - UMK - 15",7204
3800506f-db83-4645-8ca1-7471567293a3,"7204020010000100 - UMK - 6",7204
eef80413-bc4b-4d18-b64c-8ab2144f57f8,"7204020010000100 - UMK - 13",7204
e785663e-301d-4a08-8b1d-6def60a7a7cd,"7204020010000100 - UMK - 8",7204
edfeb560-9dcb-485c-bb03-d51daa50a84c,"7204020010000100 - UMK - 4",7204
4eb2404e-2745-44b8-b432-ec031ae940c9,"7204020010000100 - UMK - 2",7204
ee8c105a-ff56-412a-a214-821601aec9cc,"7204020010000100 - UMK - 10",7204
857441ef-4dbd-429d-8b21-76b200ae80cd,"7204020010000100 - UMK - 14",7204
fd8f3668-d7ea-4621-91e0-336667a0a489,"7204020010000100 - UMK - 12",7204
8780e666-f197-4f78-bb3d-934ccda83003,"7204020010000100 - UMK - 1",7204
634b9f54-b90b-4a3d-8225-8003c9c7a6b3,"7204020010000100 - UMK - 7",7204
bb1c4d5f-0cb2-48aa-9bf8-a2f0ddf49118,"7204020010000100 - UMK - 11",7204
963ac05a-70be-4547-a0c3-7d74bf99cf3e,"7204020010000100 - UMK - 9",7204
c77af5c2-0993-4e9b-b948-7ee2ee23f9a6,"7204020010000100 - UMK - 5",7204
dd275271-dce3-4422-93a6-b5d7ec4b1b61,"7204020010000100 - UMK - 3",7204
3673faf1-84b7-43fa-9650-3e7b275d793f,"7204020010000400 - UMK - 12",7204
ec34175b-e9af-41ee-ae58-3fedeb9a205e,"7204020010000400 - UMK - 4",7204
dcd1a5f7-9d97-401a-a996-f85134320ba5,"7204020010000400 - UMK - 6",7204
f982ee2c-2dd1-491d-9d23-7ef475c5566e,"7204020010000400 - UMK - 1",7204
5c5f33c3-f78d-4f42-94d8-9c8ea5a50ccb,"7204020010000400 - UMK - 13",7204
73b99f6d-1a81-439b-b16b-9dcab17d0043,"7204020010000400 - UMK - 10",7204
943b8606-f45f-4a18-96b6-0b63f94d0b01,"7204020010000400 - UMK - 3",7204
69e47235-64ab-4898-8804-a4dd4d44ccf2,"7204020010000400 - UMK - 11",7204
095b38c4-2af6-4162-98a3-06d24b120e8a,"7204020010000400 - UMK - 8",7204
373316a2-da1d-47d1-8ac8-f1edb9347675,"7204020010000400 - UMK - 7",7204
2b4144d0-156d-4b8f-86d7-0756de72dcc3,"7204020010000400 - UMK - 5",7204
ff31966e-807f-4485-9380-4e904a2511ba,"7204020010000400 - UMK - 2",7204
742a2db5-af38-4378-8743-90b9c1b63ac9,"7204020010000400 - UMK - 9",7204
e8280ab0-d0a6-441a-8aad-118f4a74b9fd,"7204020010100200 - UMK - 1",7204
2f834c4e-b2b8-4470-bef7-6357741a773a,"7204010013000300 - UMK - 22",7204
d5dca192-3514-4b63-bf24-1d0af1aecb72,"7204010013000300 - UMK - 1",7204
567b43d7-b030-43c5-afae-e559fc8c53a2,"7204010013000300 - UMK - 2",7204
cbd3cab6-e69b-4f05-ab52-e7e002072789,"7204010013000300 - UMK - 23",7204
b6380cbb-7e05-47dc-9dac-2a086ee1ec8c,"7204010013000300 - UMK - 7",7204
03dcd843-7390-4dcb-bade-1c479d9f073d,"7204010013000300 - UMK - 33",7204
16eb5727-9110-422d-9c7a-4e70f4ec5825,"7204010013000300 - UMK - 18",7204
e9663970-98ad-4a3e-8dae-4668e713bbcc,"7204010013000300 - UMK - 36",7204
0a7fd6f9-435b-4d61-98c0-cf6340b2f31b,"7204010013000300 - UMK - 31",7204
62444caf-6aaf-435a-a38f-b0b4ca09832a,"7204010013000300 - UMK - 24",7204
62e54747-94ce-4428-8b77-548b6fbfb49b,"7204010013000300 - UMK - 10",7204
1156fb96-2bbb-4123-b6d5-d1a91188b840,"7204010013000300 - UMK - 30",7204
222b48c6-39fb-47d5-864e-1c58191b05de,"7204010013000300 - UMK - 25",7204
91472830-74ae-40c5-9a00-9a74c09b8e8a,"7204010013000300 - UMK - 8",7204
3d6d1c93-2ba8-486b-82f6-8c925e721d26,"7204010013000300 - UMK - 19",7204
6e061595-222f-425f-810c-7f8545db6d64,"7204010013000300 - UMK - 6",7204
5960ba96-3bc5-4274-9121-a847c8a9fb90,"7204010013000300 - UMK - 26",7204
f2162264-f5ed-436a-9d1f-a5652716c473,"7204010013000300 - UMK - 21",7204
1704e305-1f26-4ec4-bb72-c1579cbfe5f3,"7204010013000300 - UMK - 17",7204
